id,campaign_type,channel,topic,total_count,subject_length,subject_with_personalization,subject_with_deadline,subject_with_emoji,subject_with_bonuses,subject_with_discount,subject_with_saleout
5025,bulk,mobile_push,leave review,343.0,112.0,False,False,True,True,False,False
5029,bulk,mobile_push,sale out,191801.0,97.0,False,False,True,False,False,False
5049,bulk,mobile_push,offer after purchase,920.0,92.0,False,False,True,False,False,False
5050,bulk,mobile_push,happy birthday,7239.0,96.0,False,False,True,True,False,False
5051,bulk,mobile_push,welcome campaign,244.0,104.0,False,False,True,False,False,False
5052,bulk,email,sale out,1859403.0,96.0,True,False,True,False,True,False
5069,bulk,mobile_push,event,5115.0,128.0,False,False,True,False,False,False
5070,bulk,mobile_push,offer after purchase,967.0,92.0,False,False,True,False,False,False
5071,bulk,mobile_push,happy birthday,1638.0,96.0,False,False,True,True,False,False
5075,bulk,mobile_push,sale out,826006.0,94.0,True,False,True,False,True,False
5080,bulk,email,sale out,756297.0,120.0,False,False,True,False,False,False
5096,bulk,mobile_push,offer after purchase,1045.0,92.0,False,False,True,False,False,False
5097,bulk,mobile_push,happy birthday,1730.0,96.0,False,False,True,True,False,False
5108,bulk,mobile_push,sale out,308266.0,21.0,False,False,True,False,False,False
5112,bulk,email,sale out,2979825.0,92.0,False,False,True,False,False,False
5125,bulk,mobile_push,offer after purchase,1044.0,92.0,False,False,True,False,False,False
5126,bulk,mobile_push,happy birthday,1772.0,96.0,False,False,True,True,False,False
5128,bulk,mobile_push,sale out,826486.0,100.0,False,False,True,False,False,True
5160,bulk,mobile_push,happy birthday,3538.0,96.0,False,False,True,True,False,False
5182,bulk,mobile_push,offer after purchase,840.0,92.0,False,False,True,False,False,False
5183,bulk,mobile_push,happy birthday,1720.0,96.0,False,False,True,True,False,False
5184,bulk,email,sale out,2882521.0,82.0,False,False,True,False,False,False
5199,bulk,mobile_push,offer after purchase,994.0,92.0,False,False,True,False,False,False
5200,bulk,mobile_push,happy birthday,1777.0,96.0,False,False,True,True,False,False
5201,bulk,email,sale out,898976.0,88.0,False,False,True,False,False,False
5204,bulk,mobile_push,sale out,763569.0,82.0,False,False,True,False,False,False
5207,bulk,email,sale out,529417.0,88.0,False,False,True,False,False,False
5226,bulk,mobile_push,offer after purchase,984.0,92.0,False,False,True,False,False,False
5227,bulk,mobile_push,happy birthday,1726.0,96.0,False,False,True,True,False,False
5231,bulk,mobile_push,sale out,162205.0,15.0,False,False,True,False,False,False
5243,bulk,mobile_push,offer after purchase,1059.0,92.0,False,False,True,False,False,False
5244,bulk,mobile_push,happy birthday,1703.0,96.0,False,False,True,True,False,False
5254,bulk,mobile_push,sale out,995338.0,88.0,False,False,True,False,False,False
5272,bulk,mobile_push,happy birthday,6931.0,96.0,False,False,True,True,False,False
5274,bulk,email,sale out,348804.0,98.0,False,False,True,False,False,False
5286,bulk,email,sale out,422331.0,100.0,False,False,True,False,True,False
5296,bulk,mobile_push,happy birthday,1767.0,96.0,False,False,True,True,False,False
5297,bulk,mobile_push,event,4913.0,128.0,False,False,True,False,False,False
5299,bulk,mobile_push,sale out,853909.0,98.0,False,False,True,False,False,False
5316,bulk,mobile_push,offer after purchase,974.0,92.0,False,False,True,False,False,False
5317,bulk,mobile_push,happy birthday,1597.0,96.0,False,False,True,True,False,False
5318,bulk,email,sale out,892905.0,102.0,False,False,True,False,False,True
5325,bulk,mobile_push,sale out,819686.0,100.0,False,False,True,False,True,False
5332,bulk,mobile_push,offer after purchase,1018.0,92.0,False,False,True,False,False,False
5333,bulk,mobile_push,happy birthday,1586.0,96.0,False,False,True,True,False,False
5335,bulk,email,sale out,2936593.0,128.0,False,False,True,False,False,False
5343,bulk,mobile_push,sale out,162175.0,15.0,False,False,True,False,False,False
5345,bulk,mobile_push,sale out,86317.0,19.0,False,False,True,False,False,False
5360,bulk,mobile_push,offer after purchase,1008.0,92.0,False,False,True,False,False,False
5361,bulk,mobile_push,happy birthday,1676.0,96.0,False,False,True,True,False,False
5368,bulk,mobile_push,sale out,816866.0,102.0,False,False,True,False,False,False
5387,bulk,mobile_push,happy birthday,5123.0,96.0,False,False,True,True,False,False
5402,bulk,mobile_push,happy birthday,1719.0,96.0,False,False,True,True,False,False
5403,bulk,email,sale out,2831162.0,126.0,False,False,True,False,False,True
5407,bulk,email,sale out,885430.0,106.0,False,False,True,False,False,False
5425,bulk,mobile_push,happy birthday,1676.0,96.0,False,False,True,True,False,False
5439,bulk,mobile_push,sale out,858515.0,104.0,False,False,True,False,False,True
5450,bulk,mobile_push,happy birthday,1688.0,96.0,False,False,True,True,False,False
5451,bulk,mobile_push,offer after purchase,3094.0,92.0,False,False,True,False,False,False
5455,bulk,mobile_push,sale out,177486.0,24.0,False,False,True,False,False,False
5456,bulk,email,sale out,1776780.0,112.0,False,False,True,False,False,False
5469,bulk,mobile_push,happy birthday,1729.0,96.0,False,False,True,True,False,False
5470,bulk,mobile_push,offer after purchase,1139.0,92.0,False,False,True,False,False,False
5477,bulk,mobile_push,sale out,861492.0,90.0,False,False,True,False,False,False
5502,bulk,mobile_push,happy birthday,3409.0,96.0,False,False,True,True,False,False
5505,bulk,email,sale out,2633555.0,94.0,False,False,True,False,False,False
5513,bulk,mobile_push,offer after purchase,923.0,92.0,False,False,True,False,False,False
5515,bulk,email,sale out,392619.0,104.0,False,False,True,False,False,False
5523,bulk,mobile_push,sale out,1038000.0,100.0,False,False,True,False,False,True
5524,bulk,mobile_push,event,4875.0,128.0,False,False,True,False,False,False
5539,bulk,mobile_push,offer after purchase,863.0,92.0,False,False,True,False,False,False
5548,bulk,email,sale out,874004.0,118.0,False,False,True,False,False,False
5550,bulk,mobile_push,event,4612.0,122.0,False,False,True,False,False,False
5555,bulk,mobile_push,offer after purchase,917.0,92.0,False,False,True,False,False,False
5556,bulk,mobile_push,happy birthday,1692.0,96.0,False,False,True,True,False,False
5559,bulk,email,sale out,1777369.0,100.0,False,False,True,False,True,False
5563,bulk,mobile_push,sale out,323812.0,30.0,False,False,True,False,False,False
5598,bulk,mobile_push,offer after purchase,1051.0,92.0,False,False,True,False,False,False
5599,bulk,mobile_push,happy birthday,1609.0,96.0,False,False,True,True,False,False
5602,bulk,mobile_push,sale out,928209.0,90.0,False,False,True,False,False,False
5623,bulk,email,sale out,1795646.0,90.0,False,False,True,False,False,False
5631,bulk,mobile_push,happy birthday,5416.0,96.0,False,False,True,True,False,False
5651,bulk,mobile_push,offer after purchase,780.0,92.0,False,False,True,False,False,False
5652,bulk,mobile_push,happy birthday,1822.0,96.0,False,False,True,True,False,False
5662,bulk,email,sale out,2616639.0,98.0,False,False,True,False,False,False
5666,bulk,mobile_push,sale out,931285.0,90.0,False,False,True,False,False,False
5679,bulk,email,sale out,777468.0,116.0,False,False,True,False,False,False
5680,bulk,mobile_push,offer after purchase,861.0,92.0,False,False,True,False,False,False
5681,bulk,mobile_push,happy birthday,1606.0,96.0,False,False,True,True,False,False
5690,bulk,mobile_push,sale out,95293.0,102.0,False,False,True,False,False,False
5705,bulk,mobile_push,offer after purchase,985.0,92.0,False,False,True,False,False,False
5706,bulk,mobile_push,happy birthday,1645.0,96.0,False,False,True,True,False,False
5707,bulk,email,sale out,1798315.0,102.0,False,False,True,False,True,False
5723,bulk,mobile_push,sale out,325799.0,28.0,False,False,True,False,False,False
5731,bulk,mobile_push,offer after purchase,975.0,92.0,False,False,True,False,False,False
5732,bulk,mobile_push,happy birthday,1551.0,96.0,False,False,True,True,False,False
5739,bulk,mobile_push,sale out,930556.0,102.0,False,False,True,False,True,False
5751,bulk,mobile_push,offer after purchase,1860.0,92.0,False,False,True,False,False,False
5752,bulk,mobile_push,happy birthday,5445.0,96.0,False,False,True,True,False,False
5753,bulk,mobile_push,sale out,1916790.0,40.0,False,False,False,False,False,False
5769,bulk,mobile_push,offer after purchase,955.0,92.0,False,False,True,False,False,False
5770,bulk,mobile_push,happy birthday,1645.0,96.0,False,False,True,True,False,False
5782,bulk,email,sale out,485226.0,96.0,False,False,True,False,False,False
5784,bulk,email,sale out,120544.0,118.0,False,False,True,False,False,False
5785,bulk,email,sale out,1795107.0,124.0,False,False,True,False,False,False
5792,bulk,email,sale out,1732815.0,90.0,False,False,True,False,False,False
5795,bulk,mobile_push,offer after purchase,1100.0,92.0,False,False,True,False,False,False
5796,bulk,mobile_push,happy birthday,1676.0,96.0,False,False,True,True,False,False
5801,bulk,mobile_push,sale out,728468.0,114.0,True,False,True,False,True,False
5812,bulk,mobile_push,offer after purchase,1079.0,92.0,False,False,True,False,False,False
5813,bulk,mobile_push,happy birthday,1716.0,96.0,False,False,True,True,False,False
5815,bulk,email,sale out,9.0,88.0,False,False,True,False,False,False
5816,bulk,email,sale out,120222.0,90.0,False,False,True,False,False,False
5824,bulk,mobile_push,sale out,322639.0,31.0,False,False,True,False,False,False
5836,bulk,mobile_push,offer after purchase,1068.0,92.0,False,False,True,False,False,False
5837,bulk,mobile_push,happy birthday,1704.0,96.0,False,False,True,True,False,False
5840,bulk,email,sale out,2882096.0,97.0,False,False,True,False,False,False
5843,bulk,email,sale out,1594931.0,102.0,False,False,True,False,False,False
5858,bulk,mobile_push,sale out,411901.0,116.0,False,False,True,False,True,False
5877,bulk,mobile_push,offer after purchase,2001.0,92.0,False,False,True,False,False,False
5878,bulk,mobile_push,happy birthday,3593.0,96.0,False,False,True,True,False,False
5893,bulk,email,sale out,1345442.0,112.0,False,False,True,False,False,False
5894,bulk,mobile_push,sale out,1000140.0,90.0,False,False,True,False,False,False
5908,bulk,mobile_push,offer after purchase,889.0,92.0,False,False,True,False,False,False
5909,bulk,mobile_push,happy birthday,1739.0,96.0,False,False,True,True,False,False
5914,bulk,email,sale out,111507.0,94.0,False,False,True,False,False,False
5915,bulk,mobile_push,sale out,1877753.0,40.0,False,False,False,False,False,False
5922,bulk,email,sale out,1315301.0,82.0,False,False,True,False,False,False
5925,bulk,mobile_push,event,4493.0,122.0,False,False,True,False,False,False
5936,bulk,mobile_push,happy birthday,1633.0,96.0,False,False,True,True,False,False
5939,bulk,email,sale out,2881435.0,112.0,False,False,True,False,False,False
5941,bulk,mobile_push,sale out,801264.0,102.0,True,False,True,False,True,False
5957,bulk,mobile_push,offer after purchase,1153.0,92.0,False,False,True,False,False,False
5958,bulk,mobile_push,happy birthday,1599.0,96.0,False,False,True,True,False,False
5959,bulk,email,sale out,120066.0,103.0,False,False,True,False,False,False
5964,bulk,mobile_push,sale out,333934.0,18.0,False,False,True,False,False,False
5970,bulk,email,sale out,392341.0,112.0,False,False,True,False,False,False
5972,bulk,mobile_push,offer after purchase,899.0,92.0,False,False,True,False,False,False
5973,bulk,mobile_push,happy birthday,1667.0,96.0,False,False,True,True,False,False
5985,bulk,mobile_push,sale out,835778.0,96.0,False,False,True,False,False,False
6022,bulk,mobile_push,offer after purchase,988.0,92.0,False,False,True,False,False,False
6023,bulk,mobile_push,happy birthday,7081.0,96.0,False,False,True,True,False,False
6024,bulk,mobile_push,event,4516.0,122.0,False,False,True,False,False,False
6027,bulk,mobile_push,sale out,193078.0,102.0,False,False,True,False,False,False
6040,bulk,mobile_push,offer after purchase,979.0,92.0,False,False,True,False,False,False
6041,bulk,mobile_push,happy birthday,1639.0,96.0,False,False,True,True,False,False
6042,bulk,mobile_push,sale out,256182.0,25.0,False,False,True,False,False,False
6057,bulk,mobile_push,offer after purchase,1042.0,92.0,False,False,True,False,False,False
6058,bulk,mobile_push,happy birthday,1701.0,96.0,False,False,True,True,False,False
6064,bulk,mobile_push,sale out,250102.0,29.0,False,False,True,False,False,False
6065,bulk,mobile_push,sale out,86777.0,26.0,False,False,True,False,False,True
6072,bulk,mobile_push,offer after purchase,1038.0,92.0,False,False,True,False,False,False
6073,bulk,mobile_push,happy birthday,1665.0,96.0,False,False,True,True,False,False
6074,bulk,mobile_push,event,4523.0,122.0,False,False,True,False,False,False
6078,bulk,mobile_push,sale out,1025140.0,94.0,False,False,True,False,False,False
6105,bulk,mobile_push,happy birthday,5067.0,96.0,False,False,True,True,False,False
6120,bulk,mobile_push,happy birthday,229.0,96.0,False,False,True,True,False,False
6135,bulk,mobile_push,happy birthday,1604.0,96.0,False,False,True,True,False,False
6137,bulk,mobile_push,event,4510.0,122.0,False,False,True,False,False,False
6146,bulk,mobile_push,sale out,1031808.0,112.0,False,False,True,False,False,False
6151,bulk,mobile_push,happy birthday,1604.0,96.0,False,False,True,True,False,False
6163,bulk,mobile_push,sale out,246878.0,22.0,False,False,True,False,False,False
6201,bulk,mobile_push,offer after purchase,1034.0,92.0,False,False,True,False,False,False
6202,bulk,mobile_push,happy birthday,1844.0,96.0,False,False,True,True,False,False
6223,bulk,email,sale out,248339.0,96.0,False,False,True,False,False,False
6225,bulk,mobile_push,offer after purchase,1095.0,92.0,False,False,True,False,False,False
6226,bulk,mobile_push,happy birthday,4866.0,96.0,False,False,True,True,False,False
6233,bulk,email,sale out,118204.0,101.0,False,False,True,False,False,False
6251,bulk,email,sale out,1291466.0,109.0,False,False,True,False,False,False
6252,bulk,mobile_push,offer after purchase,989.0,92.0,False,False,True,False,False,False
6254,bulk,mobile_push,happy birthday,1799.0,96.0,False,False,True,True,False,False
6270,bulk,mobile_push,sale out,1044193.0,94.0,False,False,True,False,False,False
6283,bulk,email,sale out,1340615.0,105.0,False,False,True,False,False,False
6289,bulk,email,sale out,900829.0,91.0,False,False,True,False,False,False
6293,bulk,mobile_push,offer after purchase,1109.0,92.0,False,False,True,False,False,False
6294,bulk,mobile_push,happy birthday,1638.0,96.0,False,False,True,True,False,False
6308,bulk,mobile_push,offer after purchase,1279.0,92.0,False,False,True,False,False,False
6309,bulk,mobile_push,happy birthday,1704.0,96.0,False,False,True,True,False,False
6316,bulk,email,sale out,2573688.0,100.0,False,False,True,False,False,False
6331,bulk,mobile_push,offer after purchase,1065.0,92.0,False,False,True,False,False,False
6332,bulk,mobile_push,happy birthday,1572.0,96.0,False,False,True,True,False,False
6333,bulk,mobile_push,event,4456.0,122.0,False,False,True,False,False,False
6336,bulk,email,sale out,81845.0,121.0,False,False,True,False,False,False
6338,bulk,mobile_push,sale out,682.0,26.0,False,False,False,False,False,False
6339,bulk,mobile_push,sale out,270894.0,23.0,False,False,True,False,False,False
6342,bulk,email,sale out,78818.0,92.0,False,False,True,False,False,False
6367,bulk,mobile_push,happy birthday,5220.0,96.0,False,False,True,True,False,False
6373,bulk,email,welcome campaign,936079.0,124.0,False,False,True,False,False,False
6374,bulk,email,sale out,1875799.0,106.0,False,False,True,False,True,False
6375,bulk,mobile_push,leave review,42.0,112.0,False,False,True,True,False,False
6376,bulk,mobile_push,leave review,119.0,112.0,False,False,True,True,False,False
6378,bulk,email,welcome campaign,926733.0,124.0,False,False,True,False,False,False
6383,bulk,mobile_push,offer after purchase,1175.0,92.0,False,False,True,False,False,False
6384,bulk,mobile_push,happy birthday,1694.0,96.0,False,False,True,True,False,False
6393,bulk,mobile_push,leave review,15.0,112.0,False,False,True,True,False,False
6394,bulk,mobile_push,leave review,50.0,112.0,False,False,True,True,False,False
6400,bulk,mobile_push,sale out,1059245.0,104.0,False,False,True,False,False,False
6401,bulk,mobile_push,sale out,215722.0,18.0,False,False,True,False,False,False
6402,bulk,mobile_push,sale out,861375.0,108.0,False,False,True,False,False,False
6403,bulk,mobile_push,sale out,134915.0,90.0,False,False,True,False,False,False
6404,bulk,mobile_push,sale out,851372.0,120.0,False,False,True,False,False,False
6405,bulk,mobile_push,sale out,214134.0,17.0,False,False,True,False,False,False
6406,bulk,mobile_push,event,4444.0,122.0,False,False,True,False,False,False
6411,bulk,mobile_push,offer after purchase,1061.0,92.0,False,False,True,False,False,False
6429,bulk,mobile_push,leave review,12.0,112.0,False,False,True,True,False,False
6430,bulk,mobile_push,leave review,39.0,112.0,False,False,True,True,False,False
6438,bulk,mobile_push,offer after purchase,946.0,92.0,False,False,True,False,False,False
6439,bulk,mobile_push,happy birthday,1700.0,96.0,False,False,True,True,False,False
6440,bulk,mobile_push,leave review,17.0,112.0,False,False,True,True,False,False
6441,bulk,mobile_push,leave review,48.0,112.0,False,False,True,True,False,False
6456,bulk,mobile_push,offer after purchase,1082.0,92.0,False,False,True,False,False,False
6457,bulk,mobile_push,happy birthday,1681.0,96.0,False,False,True,True,False,False
6461,bulk,mobile_push,leave review,14.0,112.0,False,False,True,True,False,False
6462,bulk,mobile_push,leave review,64.0,112.0,False,False,True,True,False,False
6486,bulk,mobile_push,offer after purchase,1198.0,92.0,False,False,True,False,False,False
6487,bulk,mobile_push,offer after purchase,1168.0,92.0,False,False,True,False,False,False
6492,bulk,mobile_push,offer after purchase,1149.0,92.0,False,False,True,False,False,False
6494,bulk,mobile_push,happy birthday,1938.0,96.0,False,False,True,True,False,False
6495,bulk,mobile_push,happy birthday,1715.0,96.0,False,False,True,True,False,False
6496,bulk,mobile_push,happy birthday,1636.0,96.0,False,False,True,True,False,False
6497,bulk,mobile_push,leave review,33.0,112.0,False,False,True,True,False,False
6498,bulk,mobile_push,leave review,81.0,112.0,False,False,True,True,False,False
6509,bulk,mobile_push,offer after purchase,1033.0,92.0,False,False,True,False,False,False
6510,bulk,mobile_push,happy birthday,1700.0,96.0,False,False,True,True,False,False
6528,bulk,mobile_push,leave review,21.0,112.0,False,False,True,True,False,False
6529,bulk,mobile_push,leave review,39.0,112.0,False,False,True,True,False,False
6545,bulk,mobile_push,offer after purchase,1065.0,92.0,False,False,True,False,False,False
6546,bulk,mobile_push,happy birthday,1673.0,96.0,False,False,True,True,False,False
6567,bulk,mobile_push,leave review,19.0,112.0,False,False,True,True,False,False
6569,bulk,mobile_push,leave review,48.0,112.0,False,False,True,True,False,False
6583,bulk,mobile_push,offer after purchase,1121.0,92.0,False,False,True,False,False,False
6584,bulk,mobile_push,happy birthday,1736.0,96.0,False,False,True,True,False,False
6591,bulk,mobile_push,leave review,22.0,112.0,False,False,True,True,False,False
6592,bulk,mobile_push,leave review,37.0,112.0,False,False,True,True,False,False
6605,bulk,mobile_push,happy birthday,1719.0,96.0,False,False,True,True,False,False
6615,bulk,mobile_push,leave review,20.0,112.0,False,False,True,True,False,False
6616,bulk,mobile_push,leave review,61.0,112.0,False,False,True,True,False,False
6633,bulk,email,welcome campaign,757474.0,124.0,False,False,True,False,False,False
6641,bulk,mobile_push,happy birthday,5387.0,96.0,False,False,True,True,False,False
6642,bulk,mobile_push,leave review,77.0,112.0,False,False,True,True,False,False
6643,bulk,mobile_push,leave review,77.0,112.0,False,False,True,True,False,False
6653,bulk,mobile_push,offer after purchase,1131.0,92.0,False,False,True,False,False,False
6654,bulk,mobile_push,happy birthday,1755.0,96.0,False,False,True,True,False,False
6658,bulk,mobile_push,leave review,21.0,112.0,False,False,True,True,False,False
6660,bulk,mobile_push,leave review,99.0,112.0,False,False,True,True,False,False
6676,bulk,mobile_push,offer after purchase,967.0,92.0,False,False,True,False,False,False
6677,bulk,mobile_push,happy birthday,1720.0,96.0,False,False,True,True,False,False
6682,bulk,email,sale out,76935.0,86.0,False,True,True,False,False,False
6683,bulk,mobile_push,sale out,118974.0,98.0,False,False,True,False,False,False
6684,bulk,mobile_push,leave review,25.0,112.0,False,False,True,True,False,False
6685,bulk,mobile_push,leave review,117.0,112.0,False,False,True,True,False,False
6690,bulk,mobile_push,offer after purchase,949.0,92.0,False,False,True,False,False,False
6691,bulk,mobile_push,happy birthday,1804.0,96.0,False,False,True,True,False,False
6697,bulk,mobile_push,sale out,1784029.0,40.0,False,False,False,False,False,False
6698,bulk,mobile_push,sale out,250426.0,14.0,False,True,True,False,False,False
6701,bulk,mobile_push,leave review,113.0,112.0,False,False,True,True,False,False
6702,bulk,mobile_push,leave review,22.0,112.0,False,False,True,True,False,False
6715,bulk,mobile_push,offer after purchase,952.0,92.0,False,False,True,False,False,False
6716,bulk,mobile_push,happy birthday,1615.0,96.0,False,False,True,True,False,False
6729,bulk,mobile_push,sale out,148545.0,100.0,False,False,True,False,False,False
6730,bulk,mobile_push,leave review,26.0,112.0,False,False,True,True,False,False
6731,bulk,mobile_push,leave review,101.0,112.0,False,False,True,True,False,False
6733,bulk,mobile_push,sale out,107362.0,84.0,False,False,True,False,False,False
6734,bulk,mobile_push,sale out,311192.0,97.0,False,False,True,False,False,False
6747,bulk,email,sale out,2833863.0,100.0,False,False,True,False,False,False
6756,bulk,mobile_push,offer after purchase,1170.0,92.0,False,False,True,False,False,False
6764,bulk,mobile_push,happy birthday,3474.0,96.0,False,False,True,True,False,False
6766,bulk,mobile_push,sale out,1747395.0,100.0,False,False,True,False,False,False
6767,bulk,mobile_push,leave review,60.0,112.0,False,False,True,True,False,False
6768,bulk,mobile_push,leave review,296.0,112.0,False,False,True,True,False,False
6778,bulk,mobile_push,offer after purchase,798.0,92.0,False,False,True,False,False,False
6780,bulk,mobile_push,happy birthday,1605.0,96.0,False,False,True,True,False,False
6783,bulk,email,sale out,444848.0,110.0,False,False,True,False,False,False
6790,bulk,mobile_push,leave review,31.0,112.0,False,False,True,True,False,False
6791,bulk,mobile_push,leave review,125.0,112.0,False,False,True,True,False,False
6799,bulk,mobile_push,event,4232.0,122.0,False,False,True,False,False,False
6803,bulk,email,sale out,75681.0,110.0,False,False,True,False,False,False
6804,bulk,mobile_push,offer after purchase,900.0,92.0,False,False,True,False,False,False
6806,bulk,mobile_push,happy birthday,1601.0,96.0,False,False,True,True,False,False
6807,bulk,mobile_push,sale out,1732027.0,110.0,False,False,True,False,False,False
6808,bulk,mobile_push,leave review,16.0,112.0,False,False,True,True,False,False
6810,bulk,mobile_push,leave review,150.0,112.0,False,False,True,True,False,False
6821,bulk,mobile_push,happy birthday,1736.0,96.0,False,False,True,True,False,False
6832,bulk,mobile_push,sale out,237626.0,22.0,False,False,True,False,False,False
6834,bulk,email,sale out,3148738.0,90.0,False,True,True,False,False,False
6835,bulk,mobile_push,leave review,18.0,112.0,False,False,True,True,False,False
6836,bulk,mobile_push,leave review,163.0,112.0,False,False,True,True,False,False
6849,bulk,mobile_push,offer after purchase,851.0,92.0,False,False,True,False,False,False
6851,bulk,mobile_push,happy birthday,1580.0,96.0,False,False,True,True,False,False
6859,bulk,mobile_push,sale out,1292161.0,90.0,False,True,True,False,False,False
6860,bulk,mobile_push,leave review,19.0,112.0,False,False,True,True,False,False
6861,bulk,mobile_push,leave review,110.0,112.0,False,False,True,True,False,False
6884,bulk,email,sale out,2855332.0,122.0,False,False,True,False,False,False
6886,bulk,mobile_push,happy birthday,5104.0,96.0,False,False,True,True,False,False
6893,bulk,mobile_push,sale out,1605697.0,116.0,False,False,True,False,False,False
6894,bulk,mobile_push,leave review,55.0,112.0,False,False,True,True,False,False
6895,bulk,mobile_push,leave review,300.0,112.0,False,False,True,True,False,False
6902,bulk,mobile_push,offer after purchase,752.0,92.0,False,False,True,False,False,False
6903,bulk,mobile_push,happy birthday,1553.0,96.0,False,False,True,True,False,False
6919,bulk,mobile_push,sale out,1711881.0,102.0,False,False,True,False,False,False
6920,bulk,mobile_push,leave review,24.0,112.0,False,False,True,True,False,False
6921,bulk,mobile_push,leave review,146.0,112.0,False,False,True,True,False,False
6930,bulk,mobile_push,offer after purchase,848.0,92.0,False,False,True,False,False,False
6931,bulk,mobile_push,happy birthday,1594.0,96.0,False,False,True,True,False,False
6936,bulk,email,sale out,73398.0,102.0,False,False,True,False,False,True
6945,bulk,mobile_push,sale out,1832769.0,92.0,False,False,True,False,False,False
6946,bulk,mobile_push,leave review,841.0,112.0,False,False,True,True,False,False
6947,bulk,mobile_push,leave review,857.0,112.0,False,False,True,True,False,False
6959,bulk,mobile_push,offer after purchase,892.0,92.0,False,False,True,False,False,False
6960,bulk,mobile_push,happy birthday,1530.0,96.0,False,False,True,True,False,False
6963,bulk,email,sale out,3027326.0,92.0,False,True,True,False,False,False
6973,bulk,mobile_push,sale out,232931.0,24.0,False,False,True,False,False,False
6978,bulk,mobile_push,leave review,31.0,112.0,False,False,True,True,False,False
6979,bulk,mobile_push,leave review,147.0,112.0,False,False,True,True,False,False
6989,bulk,mobile_push,offer after purchase,802.0,92.0,False,False,True,False,False,False
6990,bulk,mobile_push,happy birthday,1620.0,96.0,False,False,True,True,False,False
6997,bulk,mobile_push,sale out,1833440.0,92.0,False,True,True,False,False,False
7001,bulk,mobile_push,leave review,25.0,112.0,False,False,True,True,False,False
7002,bulk,mobile_push,leave review,126.0,112.0,False,False,True,True,False,False
7028,bulk,email,sale out,2555551.0,120.0,False,False,True,False,False,False
7032,bulk,mobile_push,offer after purchase,2535.0,92.0,False,False,True,False,False,False
7034,bulk,mobile_push,happy birthday,5213.0,96.0,False,False,True,True,False,False
7037,bulk,mobile_push,sale out,967490.0,102.0,False,False,True,False,False,False
7041,bulk,mobile_push,leave review,63.0,112.0,False,False,True,True,False,False
7042,bulk,mobile_push,leave review,299.0,112.0,False,False,True,True,False,False
7053,bulk,mobile_push,offer after purchase,740.0,92.0,False,False,True,False,False,False
7054,bulk,mobile_push,happy birthday,1525.0,96.0,False,False,True,True,False,False
7063,bulk,mobile_push,sale out,1539767.0,112.0,False,False,True,False,False,False
7065,bulk,mobile_push,leave review,14.0,112.0,False,False,True,True,False,False
7066,bulk,mobile_push,leave review,108.0,112.0,False,False,True,True,False,False
7078,bulk,mobile_push,offer after purchase,824.0,92.0,False,False,True,False,False,False
7079,bulk,mobile_push,happy birthday,1554.0,96.0,False,False,True,True,False,False
7080,bulk,mobile_push,event,4200.0,122.0,False,False,True,False,False,False
7086,bulk,email,sale out,73520.0,96.0,False,False,True,False,False,False
7095,bulk,mobile_push,leave review,25.0,112.0,False,False,True,True,False,False
7096,bulk,mobile_push,leave review,111.0,112.0,False,False,True,True,False,False
7105,bulk,email,sale out,2262804.0,90.0,False,True,True,False,False,False
7108,bulk,mobile_push,offer after purchase,910.0,92.0,False,False,True,False,False,False
7109,bulk,mobile_push,happy birthday,1629.0,96.0,False,False,True,True,False,False
7110,bulk,mobile_push,sale out,240967.0,19.0,False,False,True,False,False,False
7119,bulk,mobile_push,leave review,23.0,112.0,False,False,True,True,False,False
7120,bulk,mobile_push,leave review,97.0,112.0,False,False,True,True,False,False
7129,bulk,mobile_push,offer after purchase,900.0,92.0,False,False,True,False,False,False
7131,bulk,mobile_push,happy birthday,1537.0,96.0,False,False,True,True,False,False
7147,bulk,mobile_push,sale out,1629506.0,17.0,False,True,True,False,False,False
7149,bulk,mobile_push,leave review,30.0,112.0,False,False,True,True,False,False
7150,bulk,mobile_push,leave review,114.0,112.0,False,False,True,True,False,False
7180,bulk,email,sale out,2088633.0,120.0,False,False,True,False,False,False
7181,bulk,mobile_push,offer after purchase,1116.0,92.0,False,False,True,False,False,False
7182,bulk,mobile_push,happy birthday,4805.0,96.0,False,False,True,True,False,False
7188,bulk,email,sale out,222539.0,120.0,False,False,True,False,False,False
7205,bulk,mobile_push,sale out,856200.0,22.0,True,False,True,False,True,False
7207,bulk,mobile_push,sale out,138121.0,22.0,True,False,True,False,True,False
7209,bulk,mobile_push,leave review,77.0,112.0,False,False,True,True,False,False
7210,bulk,mobile_push,leave review,337.0,112.0,False,False,True,True,False,False
7220,bulk,mobile_push,offer after purchase,907.0,92.0,False,False,True,False,False,False
7221,bulk,mobile_push,happy birthday,1584.0,96.0,False,False,True,True,False,False
7231,bulk,email,sale out,1975561.0,90.0,False,False,True,False,False,False
7232,bulk,email,sale out,211547.0,100.0,False,False,True,False,False,False
7236,bulk,mobile_push,sale out,1781536.0,108.0,False,False,True,False,False,False
7237,bulk,mobile_push,leave review,22.0,112.0,False,False,True,True,False,False
7238,bulk,mobile_push,leave review,153.0,112.0,False,False,True,True,False,False
7243,bulk,mobile_push,offer after purchase,961.0,92.0,False,False,True,False,False,False
7244,bulk,mobile_push,happy birthday,1574.0,96.0,False,False,True,True,False,False
